,Year,state,city_or_county,incident_id,casualty
704,2014,California,Carson,8,8
705,2014,California,Castro Valley,3,2
706,2014,California,Castroville,2,2
707,2014,California,Cathedral City,10,6
708,2014,California,Ceres,3,4
709,2014,California,Chico,35,14
710,2014,California,Chico ,1,0
711,2014,California,Chino,1,1
712,2014,California,Chino Hills,1,1
713,2014,California,Chula Vista,10,9
714,2014,California,Citrus Heights,5,3
715,2014,California,Clairemont,2,0
716,2014,California,Claremont,1,1
717,2014,California,Cleone,1,2
718,2014,California,Clovis,3,3
719,2014,California,Coachella,14,13
720,2014,California,Coalinga,1,0
721,2014,California,Coarsegold,1,1
722,2014,California,Colton,4,4
723,2014,California,Colusa,2,1
724,2014,California,Commerce,1,1
725,2014,California,Compton,38,46
726,2014,California,Concord,8,6
727,2014,California,Corcoran,3,2
728,2014,California,Corning,2,0
729,2014,California,Corona,4,3
730,2014,California,Corte Madera,1,1
731,2014,California,Cottonwood,1,1
732,2014,California,Covina,2,1
733,2014,California,Crestline,1,1
734,2014,California,Culver City,1,1
735,2014,California,Cupertino,2,0
736,2014,California,Cutler,2,3
737,2014,California,Dairyville,1,2
738,2014,California,Daly City,3,3
739,2014,California,Dana Point,1,1
740,2014,California,Danville,1,1
741,2014,California,Davis,2,0
742,2014,California,Del Mar,1,0
743,2014,California,Delano,10,11
744,2014,California,Desert Hot Springs,17,14
745,2014,California,Diamond Bar,1,0
746,2014,California,Diamond Springs,1,1
747,2014,California,Dillon Beach,1,1
748,2014,California,Dixon,2,1
749,2014,California,Downey,4,6
750,2014,California,Dublin,2,2
751,2014,California,Dunlap,1,0
752,2014,California,Durham,1,0
753,2014,California,Earlimart,1,1
754,2014,California,East Los Angeles,1,1
755,2014,California,East Palo Alto,4,8
756,2014,California,Eastvale,1,1
757,2014,California,El Cajon,6,4
758,2014,California,El Centro,5,4
759,2014,California,El Cerrito,4,5
760,2014,California,El Dorado County,2,1
761,2014,California,El Dorado Hills,1,0
762,2014,California,El Monte,4,7
763,2014,California,El Sobrante,1,1
764,2014,California,Elk Grove,2,0
765,2014,California,Emeryville,2,3
766,2014,California,Encinitas,2,0
767,2014,California,Encino,1,1
768,2014,California,Escondido,5,7
769,2014,California,Eureka,15,7
770,2014,California,Exeter,3,2
771,2014,California,Fair Oaks,1,1
772,2014,California,Fairfield,18,26
773,2014,California,Fallbrook,2,1
774,2014,California,Farmersville,1,1
775,2014,California,Fieldbrook,1,2
776,2014,California,Fillmore,4,6
777,2014,California,Florence,1,3
778,2014,California,Folsom,1,1
779,2014,California,Fontana,5,3
780,2014,California,Fort Bragg,1,1
781,2014,California,Fortuna,1,0
782,2014,California,Freedom,2,0
783,2014,California,Fremont,16,1
784,2014,California,Fresno,251,164
785,2014,California,Fresno County,2,1
786,2014,California,Fruitridge,1,2
787,2014,California,Fullerton,4,0
788,2014,California,Garberville,1,0
789,2014,California,Garden Grove,8,8
790,2014,California,Gardena,3,2
791,2014,California,Georgetown,1,1
792,2014,California,Gerber,2,2
793,2014,California,Gilroy,2,2
794,2014,California,Glendale,2,2
795,2014,California,Glendora,2,1
796,2014,California,Goleta (Isla Vista),1,12
797,2014,California,Grand Terrace,1,1
798,2014,California,Greenfield,5,4
799,2014,California,Grover Beach,3,1
800,2014,California,Hacienda Heights,4,4
801,2014,California,Half Moon Bay,1,1
802,2014,California,Hanford,1,1
803,2014,California,Harbor City,1,2
804,2014,California,Hawaiian Gardens,2,2
805,2014,California,Hawthorne,4,4
806,2014,California,Hayward,18,16
807,2014,California,Helendale,1,2
808,2014,California,Hemet,6,5
809,2014,California,Hesperia,1,0
810,2014,California,Highland,5,7
811,2014,California,Highland Park,5,5
812,2014,California,Hollister,3,5
813,2014,California,Hollywood,18,19
814,2014,California,Hollywood ,1,1
815,2014,California,Holtville,1,1
816,2014,California,Hoopa,1,0
817,2014,California,Humboldt,1,0
818,2014,California,Humboldt County,2,3
819,2014,California,Huntington,1,1
820,2014,California,Huntington Beach,7,5
821,2014,California,Hydesville,1,0
822,2014,California,Imperial,2,1
823,2014,California,Imperial Beach,1,1
824,2014,California,Indian Wells,1,2
825,2014,California,Indio,11,7
826,2014,California,Inglewood,19,21
827,2014,California,Ione,1,0
828,2014,California,Isla Vista,1,0
829,2014,California,Isleton,1,0
830,2014,California,Joshua Tree,1,0
831,2014,California,Jurupa Valley,2,4
832,2014,California,Kearny Mesa,6,0
833,2014,California,Kerman,1,1
834,2014,California,Kern County,3,0
835,2014,California,King City,9,6
836,2014,California,Kings Beach,1,1
837,2014,California,Kings County,1,1
838,2014,California,Koreatown,2,3
839,2014,California,La Habra,1,0
840,2014,California,La Mesa,7,3
841,2014,California,La Mirada,1,1
842,2014,California,La Puente,1,1
843,2014,California,La Quinta,4,4
844,2014,California,Ladera Ranch,1,1
845,2014,California,Ladera Ranch ,1,0
846,2014,California,Lake Arrowhead,1,1
847,2014,California,Lake Elsinore,3,2
848,2014,California,Lake Isabella,1,0
849,2014,California,Lake Los Angeles,1,1
850,2014,California,Lake Tahoe,1,1
851,2014,California,Lake View Terrace,1,1
852,2014,California,Lakeside,1,0
853,2014,California,Lakewood,2,1
854,2014,California,Lamont,2,0
855,2014,California,Lancaster,11,9
856,2014,California,Laton,1,1
857,2014,California,Lawndale,1,1
858,2014,California,Lebec,1,1
859,2014,California,Linda Vista ,1,0
860,2014,California,Live Oak,1,1
861,2014,California,Livermore,1,5
862,2014,California,Livingston,3,1
863,2014,California,Lodi,7,10
864,2014,California,Logan Heights,2,2
865,2014,California,Lompoc,1,0
866,2014,California,Long Beach,60,60
867,2014,California,Los Angeles,336,383
868,2014,California,Los Angeles (Boyle Heights),1,1
869,2014,California,Los Angeles (Hollywood),3,3
870,2014,California,Los Angeles (Watts),1,2
871,2014,California,Los Angeles County,1,1
872,2014,California,Los Banos,2,1
873,2014,California,Los Gatos,1,2
874,2014,California,Los Molinos,1,0
875,2014,California,Los Osos,1,0
876,2014,California,Lost Hills,1,1
877,2014,California,Lucerne,2,2
878,2014,California,Lynwood,9,11
879,2014,California,Madera,6,5
880,2014,California,Malibu,1,0
881,2014,California,Manteca,1,2
882,2014,California,Marin City,1,1
883,2014,California,Marin County,1,1
884,2014,California,Marina,2,0
885,2014,California,Martinez,3,4
886,2014,California,Maywood,1,2
887,2014,California,Mckinleyville,3,1
888,2014,California,Mecca,2,2
889,2014,California,Menifee,1,1
890,2014,California,Menlo Park,6,1
891,2014,California,Merced,27,16
892,2014,California,Merced County,1,1
893,2014,California,Mesa,2,1
894,2014,California,Mill Valley,1,2
895,2014,California,Millbrae,1,0
896,2014,California,Milpitas,2,3
897,2014,California,Miranda,2,0
898,2014,California,Mission Viejo,4,7
899,2014,California,Modesto,24,18
900,2014,California,Montclair,2,2
901,2014,California,Montebello,7,7
902,2014,California,Monterey,1,0
903,2014,California,Monterey County,1,1
904,2014,California,Monterey Park,2,1
905,2014,California,Moreno Valley,9,18
906,2014,California,Morgan Hill,2,1
907,2014,California,Morro Bay,1,0
908,2014,California,Mountain View,3,1
909,2014,California,Murrieta,2,2
910,2014,California,Napa,2,3
911,2014,California,Napa County,2,2
912,2014,California,National City,5,2
913,2014,California,Natomas,1,1
914,2014,California,Nevada City,2,2
915,2014,California,Newark,2,1
916,2014,California,Newhall,1,1
917,2014,California,Newport Beach,3,2
918,2014,California,Norco,1,1
919,2014,California,North Hollywood,1,1
920,2014,California,Northridge,3,1
921,2014,California,Norwalk,12,14
922,2014,California,Nuevo,3,3
923,2014,California,Oakdale,3,2
924,2014,California,Oakland,716,239
925,2014,California,Oakley,3,4
926,2014,California,Oceanside,9,3
927,2014,California,Oildale,1,0
928,2014,California,Olivehurst,1,1
929,2014,California,Ontario,9,3
930,2014,California,Orange,2,2
931,2014,California,Orange County,3,1
932,2014,California,Orange Cove,1,1
933,2014,California,Orinda,1,2
934,2014,California,Orosi,1,3
935,2014,California,Oroville,11,12
936,2014,California,Oxnard,7,7
937,2014,California,Pacific Grove,1,0
938,2014,California,Pacifica,2,1
939,2014,California,Pacoima (Arleta),1,1
940,2014,California,Palm Desert,3,2
941,2014,California,Palm Springs,14,10
942,2014,California,Palmdale,10,14
943,2014,California,Palms,1,1
944,2014,California,Palo Alto,9,11
945,2014,California,Panorama City,2,4
946,2014,California,Paradise,4,2
947,2014,California,Paramount,6,5
948,2014,California,Parlier,2,2
949,2014,California,Pasadena,10,14
950,2014,California,Paso Robles,1,2
951,2014,California,Patterson,3,2
952,2014,California,Penn Valley,1,1
953,2014,California,Perris,5,3
954,2014,California,Petaluma,3,2
955,2014,California,Phelan,1,2
956,2014,California,Pico Rivera,11,10
957,2014,California,Piercy,1,1
958,2014,California,Pinole,2,2
959,2014,California,Pioneer,1,0
960,2014,California,Pittsburg,3,3
961,2014,California,Pittsburg (Bay Point),1,1
962,2014,California,Placerville,1,2
963,2014,California,Planada,3,5
964,2014,California,Pleasant Hill,3,1
965,2014,California,Pomona,23,33
966,2014,California,Porterville,11,6
967,2014,California,Prunedale,2,0
968,2014,California,Rancho Cordova,5,6
969,2014,California,Rancho Cucamonga,3,1
970,2014,California,Rancho Dominguez,1,2
971,2014,California,Rancho Peñasquitos,1,0
972,2014,California,Red Bluff,4,0
973,2014,California,Redding,15,8
974,2014,California,Redlands,4,2
975,2014,California,Redondo Beach,1,0
976,2014,California,Redway,1,1
977,2014,California,Redwood City,1,0
978,2014,California,Redwood Valley,2,2
979,2014,California,Reedley,1,1
980,2014,California,Reseda,3,2
981,2014,California,Rialto,4,3
982,2014,California,Richmond,41,47
983,2014,California,Rio Dell,1,1
984,2014,California,Rio Linda,1,1
985,2014,California,Riverbank,1,0
986,2014,California,Riverside,17,10
987,2014,California,Riverside County,2,1
988,2014,California,Rocklin,4,1
989,2014,California,Rodeo,1,1
990,2014,California,Rosamond,2,1
991,2014,California,Rosedale,1,1
992,2014,California,Roseland,1,0
993,2014,California,Rosemead,4,2
994,2014,California,Roseville,2,1
995,2014,California,Rossmoor,2,3
996,2014,California,Rubidoux,1,3
997,2014,California,Running Springs,2,3
998,2014,California,Sacramento,103,120
999,2014,California,Sacramento County,3,4
1000,2014,California,Salida,1,2
1001,2014,California,Salinas,60,46
1002,2014,California,Salton City,1,1
1003,2014,California,San Benito County,1,0
1004,2014,California,San Bernardino,58,78
1005,2014,California,San Bruno,1,2
1006,2014,California,San Carlos,1,0
1007,2014,California,San Clemente,1,2
1008,2014,California,San Diego,96,66
1009,2014,California,San Dimas,3,0
1010,2014,California,San Fernando,5,12
1011,2014,California,San Francisco,130,122
1012,2014,California,San Gabriel,1,2
1013,2014,California,San Jacinto,9,5
1014,2014,California,San Joaquin County,1,2
1015,2014,California,San Jose,64,47
1016,2014,California,San Juan Capistrano,1,3
1017,2014,California,San Leandro,16,6
1018,2014,California,San Lorenzo,3,3
1019,2014,California,San Lucas,1,0
1020,2014,California,San Luis Obispo,2,0
1021,2014,California,San Marcos,4,4
1022,2014,California,San Mateo,5,1
1023,2014,California,San Pablo,4,4
1024,2014,California,San Pedro,2,3
1025,2014,California,San Rafael,4,2
1026,2014,California,San Ysidro,1,1
1027,2014,California,Sanger,1,1
1028,2014,California,Santa Ana,40,27
1029,2014,California,Santa Barbara,1,0
1030,2014,California,Santa Clara,2,1
1031,2014,California,Santa Clarita,3,2
1032,2014,California,Santa Cruz,12,4
1033,2014,California,Santa Cruz County,1,0
1034,2014,California,Santa Fe Springs,1,1
1035,2014,California,Santa Maria,8,6
1036,2014,California,Santa Paula,1,1
1037,2014,California,Santa Rosa,18,9
1038,2014,California,Sausalito,1,2
1039,2014,California,Seaside,6,5
1040,2014,California,Seeley,2,0
1041,2014,California,Selma,1,1
1042,2014,California,Shafter,1,1
1043,2014,California,Shasta County,3,2
1044,2014,California,Shingletown,2,1
1045,2014,California,Silver Lake,1,1
1046,2014,California,Simi Valley,4,2
1047,2014,California,Sloughhouse,1,2
1048,2014,California,Solana Beach,2,0
1049,2014,California,Solano County,1,1
1050,2014,California,Soledad,1,1
1051,2014,California,Sonoma County,3,2
1052,2014,California,Sonora,3,5
1053,2014,California,South El Monte,1,1
1054,2014,California,South Gate,1,1
1055,2014,California,South Lake Tahoe,1,0
1056,2014,California,South Natomas,1,1
1057,2014,California,South Pasadena,1,0
1058,2014,California,South San Francisco,1,1
1059,2014,California,Spring Valley,3,2
1060,2014,California,Stevenson Ranch,1,1
1061,2014,California,Stockton,63,63
1062,2014,California,Strathmore,3,3
1063,2014,California,Suisun City,1,1
1064,2014,California,Sunnyvale,4,5
1065,2014,California,Susanville,1,1
1066,2014,California,Sutter County,1,1
1067,2014,California,Sylmar,4,3
1068,2014,California,Taft,1,0
1069,2014,California,Tahoe National Forest,1,1
1070,2014,California,Tara Hills,1,1
1071,2014,California,Tarzana,1,1
1072,2014,California,Tehachapi,3,2
1073,2014,California,Tehama County,1,2
1074,2014,California,Temecula,6,4
1075,2014,California,Terra Bella,2,1
1076,2014,California,Thermal,1,1
1077,2014,California,Torrance,2,2
1078,2014,California,Trabuco Canyon,1,2
1079,2014,California,Tracy,2,2
1080,2014,California,Trinidad,1,1
1081,2014,California,Truckee,2,1
1082,2014,California,Tujunga,1,1
1083,2014,California,Tulare,8,5
1084,2014,California,Tulare County,2,0
1085,2014,California,Turlock,5,7
1086,2014,California,Tustin,5,4
1087,2014,California,Twentynine Palms,2,2
1088,2014,California,Union City,3,2
1089,2014,California,Upper Lake,1,1
1090,2014,California,Vacaville,1,1
1091,2014,California,Valencia,2,0
1092,2014,California,Vallejo,26,29
1093,2014,California,Valley Glen,1,1
1094,2014,California,Van Nuys,11,12
1095,2014,California,Ventura,6,6
1096,2014,California,Victorville,5,5
1097,2014,California,Visalia,35,21
1098,2014,California,Vista,7,4
1099,2014,California,Walnut Creek,3,3
1100,2014,California,Walnut Grove,1,0
1101,2014,California,Walnut Park,1,2
1102,2014,California,Warner Springs,1,1
1103,2014,California,Waterford,2,2
1104,2014,California,Watsonville,20,14
1105,2014,California,Watts,1,3
1106,2014,California,Weaverville,1,1
1107,2014,California,Weitchpec,1,1
1108,2014,California,West Covina,6,8
1109,2014,California,West Hollywood,2,2
1110,2014,California,Westchester,1,2
1111,2014,California,Westlake Village,1,0
1112,2014,California,Westminster,1,1
1113,2014,California,Westminster ,1,1
1114,2014,California,Whittier,9,9
1115,2014,California,Wildomar,1,1
1116,2014,California,Willits,1,1
1117,2014,California,Willow Creek,1,1
1118,2014,California,Willowbrook,1,3
1119,2014,California,Willows,2,0
1120,2014,California,Wilmington,2,8
1121,2014,California,Wilton,1,0
1122,2014,California,Windsor,2,4
1123,2014,California,Winterhaven,1,0
1124,2014,California,Winton,7,17
1125,2014,California,Woodland,4,5
1126,2014,California,Woodland Hills,1,0
1127,2014,California,Yuba City,5,4
1128,2014,California,Yucca Valley,1,0
1129,2014,Colorado,Arvada,7,6
1130,2014,Colorado,Aurora,31,24
1131,2014,Colorado,Bellvue,1,1
1132,2014,Colorado,Black Hawk,2,2
1133,2014,Colorado,Boulder,2,1
1134,2014,Colorado,Boulder County,1,1
1135,2014,Colorado,Brighton,1,2
1136,2014,Colorado,Broomfield,2,1
1137,2014,Colorado,Canon City,5,5
1138,2014,Colorado,Castle Rock,1,2
1139,2014,Colorado,Center,1,1
1140,2014,Colorado,Clifton,2,1
1141,2014,Colorado,Colorado Springs,126,50
1142,2014,Colorado,Commerce City,5,5
1143,2014,Colorado,Cortez,1,0
1144,2014,Colorado,Craig,1,1
1145,2014,Colorado,Denver,142,72
1146,2014,Colorado,Divide,1,1
1147,2014,Colorado,Dotsero,1,2
1148,2014,Colorado,Eagle County,1,0
1149,2014,Colorado,El Jebel,1,2
1150,2014,Colorado,El Paso County,6,7
1151,2014,Colorado,Englewood,2,0
1152,2014,Colorado,Evans,1,3
1153,2014,Colorado,Federal Heights,7,4
1154,2014,Colorado,Florence,1,1
1155,2014,Colorado,Fort Carson,1,0
1156,2014,Colorado,Fort Collins,14,9
1157,2014,Colorado,Fountain,4,2
1158,2014,Colorado,Glenwood Springs,2,1
1159,2014,Colorado,Golden,1,1
1160,2014,Colorado,Grand Junction,8,3
1161,2014,Colorado,Greeley,7,6
1162,2014,Colorado,Gunnison,1,2
1163,2014,Colorado,Gypsum,3,3
1164,2014,Colorado,Hayden,1,0
1165,2014,Colorado,Highlands Ranch,2,4
1166,2014,Colorado,Hudson,1,0
1167,2014,Colorado,Idaho Springs,1,1
1168,2014,Colorado,Indian Hills,1,3
1169,2014,Colorado,Jefferson County,8,2
1170,2014,Colorado,Keenesburg,1,2
1171,2014,Colorado,Lakewood,5,7
1172,2014,Colorado,Lamar,1,1
1173,2014,Colorado,Larimer County,1,0
1174,2014,Colorado,Larkspur,1,1
1175,2014,Colorado,Lincoln County,1,0
1176,2014,Colorado,Littleton,2,1
1177,2014,Colorado,Livermore,1,2
1178,2014,Colorado,Longmont,8,2
1179,2014,Colorado,Loveland,4,2
1180,2014,Colorado,Lyons,1,0
1181,2014,Colorado,Mesa County,1,0
1182,2014,Colorado,Monte Vista,4,2
1183,2014,Colorado,Montrose,3,2
1184,2014,Colorado,Montrose County,1,0
1185,2014,Colorado,Monument,1,0
1186,2014,Colorado,Morrison,1,3
1187,2014,Colorado,Northglenn,3,1
1188,2014,Colorado,Olathe,1,0
1189,2014,Colorado,Palisade,1,0
1190,2014,Colorado,Parker,1,0
1191,2014,Colorado,Penrose,2,0
1192,2014,Colorado,Pueblo,68,27
1193,2014,Colorado,Pueblo County,1,1
1194,2014,Colorado,Pueblo West,5,1
1195,2014,Colorado,Rocky Ford,1,1
1196,2014,Colorado,Springs,1,1
1197,2014,Colorado,Steamboat Springs,2,0
1198,2014,Colorado,Thornton,7,7
1199,2014,Colorado,Turret,1,1
1200,2014,Colorado,Walsenburg,1,0
1201,2014,Colorado,Weld County,1,1
1202,2014,Colorado,Wellington,1,2
1203,2014,Colorado,Westcliffe,1,1
1204,2014,Colorado,Westminster,10,6
1205,2014,Colorado,Wheat Ridge,3,5
1206,2014,Colorado,Yuma,1,1
1207,2014,Connecticut,Andover,1,1
1208,2014,Connecticut,Ansonia,6,3
1209,2014,Connecticut,Bridgeport,75,47
1210,2014,Connecticut,Bristol,16,6
1211,2014,Connecticut,Cheshire,3,2
1212,2014,Connecticut,Columbia,1,0
1213,2014,Connecticut,Coventry,1,0
1214,2014,Connecticut,Cromwell,1,1
1215,2014,Connecticut,Danbury,3,3
1216,2014,Connecticut,Darien,1,0
1217,2014,Connecticut,East Hampton,1,0
1218,2014,Connecticut,East Hartford,4,2
1219,2014,Connecticut,East Haven,2,0
1220,2014,Connecticut,East Windsor,5,1
1221,2014,Connecticut,Enfield,6,1
1222,2014,Connecticut,Fairfield,2,1
1223,2014,Connecticut,Farmington,2,0
1224,2014,Connecticut,Glastonbury,4,0
1225,2014,Connecticut,Greenwich,2,0
1226,2014,Connecticut,Groton,1,1
1227,2014,Connecticut,Haddam,1,1
1228,2014,Connecticut,Hamden,25,5
1229,2014,Connecticut,Hartford,100,65
1230,2014,Connecticut,Killingly,1,1
1231,2014,Connecticut,Lebanon,1,0
1232,2014,Connecticut,Manchester,3,2
1233,2014,Connecticut,Meriden,5,3
1234,2014,Connecticut,Middlefield,1,1
1235,2014,Connecticut,Middletown,4,1
1236,2014,Connecticut,Milford,10,4
1237,2014,Connecticut,Monroe,1,0
1238,2014,Connecticut,Montville,3,1
1239,2014,Connecticut,Mystic,3,0
1240,2014,Connecticut,Naugatuck,5,1
1241,2014,Connecticut,New Britain,9,7
1242,2014,Connecticut,New Haven,130,68
1243,2014,Connecticut,New London,11,4
1244,2014,Connecticut,New Milford,3,1
1245,2014,Connecticut,Newington,2,1
1246,2014,Connecticut,Newtown,1,1
1247,2014,Connecticut,Norwalk,6,6
1248,2014,Connecticut,Norwich,3,0
1249,2014,Connecticut,Old Saybrook,3,0
1250,2014,Connecticut,Oxford,2,2
1251,2014,Connecticut,Plainfield,2,1
1252,2014,Connecticut,Redding,2,2
1253,2014,Connecticut,Rocky Hill,2,0
1254,2014,Connecticut,Seymour,2,1
1255,2014,Connecticut,Sharon,1,0
1256,2014,Connecticut,Shelton,6,1
1257,2014,Connecticut,Simsbury,1,1
1258,2014,Connecticut,South Glastonbury,1,0
1259,2014,Connecticut,Southbury,1,0
1260,2014,Connecticut,Southington,3,1
1261,2014,Connecticut,Sprague,1,0
1262,2014,Connecticut,Stafford,2,0
1263,2014,Connecticut,Stafford Springs,1,1
1264,2014,Connecticut,Stamford,23,9
1265,2014,Connecticut,Stonington,1,1
1266,2014,Connecticut,Stratford,4,1
1267,2014,Connecticut,Suffield,1,0
1268,2014,Connecticut,Trumbull,2,0
1269,2014,Connecticut,Vernon,4,0
1270,2014,Connecticut,Wallingford,3,0
1271,2014,Connecticut,Waterbury,11,10
1272,2014,Connecticut,Watertown,5,0
1273,2014,Connecticut,West Hartford,4,1
1274,2014,Connecticut,West Haven,11,1
1275,2014,Connecticut,Westport,3,1
1276,2014,Connecticut,Willimantic,7,2
1277,2014,Connecticut,Windsor,1,0
1278,2014,Connecticut,Windsor Locks,6,2
1279,2014,Connecticut,Winsdor,1,0
1280,2014,Connecticut,Winsted,1,1
1281,2014,Delaware,Bear,10,4
1282,2014,Delaware,Blades,1,0
1283,2014,Delaware,Bridgeville,2,0
1284,2014,Delaware,Camden,1,1
1285,2014,Delaware,Cedar Heights,1,1
1286,2014,Delaware,Claymont,13,3
1287,2014,Delaware,Delaware City,2,1
1288,2014,Delaware,Dover,64,27
1289,2014,Delaware,Edgemoor,1,0
1290,2014,Delaware,Elsmere,9,2
1291,2014,Delaware,Felton,4,0
1292,2014,Delaware,Georgetown,4,1
1293,2014,Delaware,Glasgow,1,1
1294,2014,Delaware,Greenwood,1,0
1295,2014,Delaware,Harrington,2,1
1296,2014,Delaware,Hockessin,1,0
1297,2014,Delaware,Kent County,1,1
1298,2014,Delaware,Laurel,4,1
1299,2014,Delaware,Lewes,2,0
1300,2014,Delaware,Lincoln,3,2
1301,2014,Delaware,Magnolia,2,2
1302,2014,Delaware,Middletown,5,3
1303,2014,Delaware,Milford,4,1
1304,2014,Delaware,Mill Creek,1,0
1305,2014,Delaware,Millsboro,4,2
1306,2014,Delaware,Milltown,2,0
1307,2014,Delaware,Milton,2,2
1308,2014,Delaware,New Castle,24,8
1309,2014,Delaware,New Castle County,11,5
1310,2014,Delaware,Newark,35,9
1311,2014,Delaware,Newport,2,0
1312,2014,Delaware,Pike Creek,2,4
1313,2014,Delaware,Rehoboth Beach,1,0
1314,2014,Delaware,Seaford,8,2
1315,2014,Delaware,Selbyville,2,2
1316,2014,Delaware,Smyrna,6,0
1317,2014,Delaware,Stanton,3,1
1318,2014,Delaware,Talleyville,1,1
1319,2014,Delaware,Townsend,3,2
1320,2014,Delaware,Wilmington,246,138
1321,2014,Delaware,Wilmington (Edgemoor),1,1
1322,2014,Delaware,Wilmington Manor,1,2
1323,2014,District of Columbia,Anacostia,1,1
1324,2014,District of Columbia,Washington,837,389
1325,2014,Florida,Alachua,3,1
1326,2014,Florida,Altamonte Springs,11,11
1327,2014,Florida,Altha,1,1
1328,2014,Florida,Anthony,1,0
1329,2014,Florida,Apalachicola,1,1
1330,2014,Florida,Apopka,15,11
1331,2014,Florida,Apopka ,1,0
1332,2014,Florida,Arcadia,1,2
1333,2014,Florida,Archer,1,1
1334,2014,Florida,Arlington,1,1
1335,2014,Florida,Atlantic Beach,2,2
1336,2014,Florida,Auburndale,2,1
1337,2014,Florida,Aventura,2,2
